filename,indices,cluster_num
2001226.1130,"(14, 3)",0
2001226.1130,"(14, 4)",6
2001226.1130,"(14, 5)",11
2001226.1130,"(14, 6)",13
2001226.1130,"(14, 9)",12
2013284.1310,"(0, 0)",13
2013284.1310,"(0, 2)",13
2013284.1310,"(0, 3)",13
2013284.1310,"(0, 4)",13
2013284.1310,"(0, 5)",5
2013284.1310,"(0, 6)",11
2013284.1310,"(0, 7)",5
2013284.1310,"(0, 8)",15
2013284.1310,"(0, 9)",15
2013284.1310,"(1, 0)",13
2013284.1310,"(1, 1)",13
2013284.1310,"(1, 2)",13
2013284.1310,"(1, 3)",13
2013284.1310,"(1, 4)",7
2013284.1310,"(1, 5)",7
2013284.1310,"(1, 6)",7
2013284.1310,"(1, 7)",15
2013284.1310,"(1, 8)",15
2013284.1310,"(1, 9)",15
2013284.1310,"(2, 0)",13
2013284.1310,"(2, 1)",13
2013284.1310,"(2, 2)",13
2013284.1310,"(2, 3)",15
2013284.1310,"(2, 4)",7
2013284.1310,"(2, 5)",15
2013284.1310,"(2, 6)",15
2013284.1310,"(2, 7)",15
2013284.1310,"(2, 8)",17
2013284.1310,"(2, 9)",17
2013284.1310,"(3, 0)",13
2013284.1310,"(3, 1)",13
2013284.1310,"(3, 2)",11
2013284.1310,"(3, 3)",15
2013284.1310,"(3, 4)",15
2013284.1310,"(3, 5)",11
2013284.1310,"(3, 6)",0
2013284.1310,"(3, 7)",10
2013284.1310,"(3, 8)",17
2013284.1310,"(3, 9)",1
2013284.1310,"(4, 0)",11
2013284.1310,"(4, 1)",7
2013284.1310,"(4, 2)",15
2013284.1310,"(4, 3)",17
2013284.1310,"(4, 4)",17
2013284.1310,"(4, 5)",7
2013284.1310,"(4, 6)",11
2013284.1310,"(4, 7)",10
2013284.1310,"(4, 8)",10
2013284.1310,"(4, 9)",17
2013284.1310,"(5, 0)",11
2013284.1310,"(5, 1)",11
2013284.1310,"(5, 2)",1
2013284.1310,"(5, 3)",17
2013284.1310,"(5, 4)",17
2013284.1310,"(5, 5)",17
2013284.1310,"(5, 6)",10
2013284.1310,"(5, 7)",10
2013284.1310,"(5, 8)",10
2013284.1310,"(5, 9)",10
2013284.1310,"(6, 0)",11
2013284.1310,"(6, 1)",0
2013284.1310,"(6, 2)",10
2013284.1310,"(6, 3)",6
2013284.1310,"(6, 4)",1
2013284.1310,"(6, 5)",10
2013284.1310,"(6, 6)",10
2013284.1310,"(6, 7)",10
2013284.1310,"(6, 8)",10
2013284.1310,"(6, 9)",10
2013284.1310,"(7, 0)",13
2013284.1310,"(7, 1)",0
2013284.1310,"(7, 2)",10
2013284.1310,"(7, 3)",6
2013284.1310,"(7, 4)",10
2013284.1310,"(7, 5)",10
2013284.1310,"(7, 6)",10
2013284.1310,"(7, 7)",10
2013284.1310,"(7, 8)",10
2013284.1310,"(7, 9)",10
2013284.1310,"(8, 1)",6
2013284.1310,"(8, 2)",10
2013284.1310,"(8, 3)",11
2013284.1310,"(8, 4)",0
2013284.1310,"(8, 5)",0
2013284.1310,"(8, 6)",6
2013284.1310,"(8, 7)",0
2013284.1310,"(8, 8)",10
2013284.1310,"(8, 9)",10
2013284.1310,"(9, 1)",5
2013284.1310,"(9, 2)",2
2013284.1310,"(9, 3)",2
2013284.1310,"(9, 4)",14
2013284.1310,"(9, 5)",0
2013284.1310,"(9, 6)",0
2013284.1310,"(9, 7)",6
2013284.1310,"(9, 8)",10
2013284.1310,"(9, 9)",10
2013284.1310,"(10, 0)",13
2013284.1310,"(10, 1)",13
2013284.1310,"(10, 2)",5
2013284.1310,"(10, 3)",12
2013284.1310,"(10, 4)",6
2013284.1310,"(10, 5)",0
2013284.1310,"(10, 6)",11
2013284.1310,"(10, 7)",6
2013284.1310,"(10, 8)",11
2013284.1310,"(10, 9)",0
2013284.1310,"(11, 1)",13
2013284.1310,"(11, 2)",13
2013284.1310,"(11, 3)",13
2013284.1310,"(11, 4)",13
2013284.1310,"(11, 5)",5
2013284.1310,"(11, 6)",12
2013284.1310,"(11, 7)",11
2013284.1310,"(11, 8)",11
2013284.1310,"(11, 9)",7
2013284.1310,"(12, 3)",13
2013284.1310,"(12, 9)",11
2013284.1310,"(13, 3)",13
2013284.1310,"(13, 4)",13
2013284.1310,"(13, 5)",5
2013284.1310,"(13, 6)",5
2013284.1310,"(13, 7)",5
2013284.1310,"(13, 8)",5
2013284.1310,"(13, 9)",13
2013284.1310,"(14, 0)",13
2013284.1310,"(14, 1)",13
2013284.1310,"(14, 2)",13
2013284.1310,"(14, 3)",5
2013284.1310,"(14, 4)",13
2013284.1310,"(14, 5)",5
2013284.1310,"(14, 6)",5
2013284.1310,"(14, 7)",5
2013284.1310,"(14, 8)",13
2013284.1310,"(14, 9)",13
2010069.0100,"(0, 0)",4
2010069.0100,"(0, 1)",6
2010069.0100,"(0, 2)",5
2010069.0100,"(0, 3)",5
2010069.0100,"(0, 4)",11
2010069.0100,"(0, 5)",0
2010069.0100,"(0, 6)",0
2010069.0100,"(0, 7)",6
2010069.0100,"(0, 8)",14
2010069.0100,"(0, 9)",19
2010069.0100,"(1, 0)",14
2010069.0100,"(1, 1)",0
2010069.0100,"(1, 2)",12
2010069.0100,"(1, 3)",12
2010069.0100,"(1, 4)",2
2010069.0100,"(1, 5)",11
2010069.0100,"(1, 6)",6
2010069.0100,"(1, 7)",6
2010069.0100,"(1, 8)",6
2010069.0100,"(1, 9)",6
2010069.0100,"(2, 0)",6
2010069.0100,"(2, 1)",0
2010069.0100,"(2, 2)",11
2010069.0100,"(2, 3)",2
2010069.0100,"(2, 4)",11
2010069.0100,"(2, 5)",7
2010069.0100,"(2, 6)",11
2010069.0100,"(2, 7)",6
2010069.0100,"(2, 8)",6
2010069.0100,"(2, 9)",11
2010069.0100,"(3, 0)",6
2010069.0100,"(3, 1)",0
2010069.0100,"(3, 2)",7
2010069.0100,"(3, 3)",11
2010069.0100,"(3, 4)",11
2010069.0100,"(3, 5)",11
2010069.0100,"(3, 6)",7
2010069.0100,"(3, 7)",11
2010069.0100,"(3, 8)",11
2010069.0100,"(3, 9)",11
2010069.0100,"(4, 0)",0
2010069.0100,"(4, 1)",6
2010069.0100,"(4, 2)",0
2010069.0100,"(4, 3)",6
2010069.0100,"(4, 4)",6
2010069.0100,"(4, 5)",11
2010069.0100,"(4, 6)",0
2010069.0100,"(4, 7)",7
2010069.0100,"(4, 8)",15
2010069.0100,"(4, 9)",11
2010069.0100,"(5, 0)",0
2010069.0100,"(5, 1)",6
2010069.0100,"(5, 2)",0
2010069.0100,"(5, 3)",0
2010069.0100,"(5, 4)",0
2010069.0100,"(5, 5)",6
2010069.0100,"(5, 6)",6
2010069.0100,"(5, 7)",11
2010069.0100,"(5, 8)",7
2010069.0100,"(5, 9)",15
2010069.0100,"(6, 0)",11
2010069.0100,"(6, 1)",1
2010069.0100,"(6, 2)",0
2010069.0100,"(6, 3)",6
2010069.0100,"(6, 4)",0
2010069.0100,"(6, 5)",11
2010069.0100,"(6, 6)",0
2010069.0100,"(6, 7)",0
2010069.0100,"(6, 8)",1
2010069.0100,"(6, 9)",7
2010069.0100,"(7, 0)",1
2010069.0100,"(7, 1)",0
2010069.0100,"(7, 2)",6
2010069.0100,"(7, 3)",0
2010069.0100,"(7, 4)",0
2010069.0100,"(7, 5)",0
2010069.0100,"(7, 6)",17
2010069.0100,"(7, 7)",1
2010069.0100,"(7, 8)",1
2010069.0100,"(7, 9)",1
2010069.0100,"(8, 0)",10
2010069.0100,"(8, 1)",0
2010069.0100,"(8, 2)",6
2010069.0100,"(8, 3)",0
2010069.0100,"(8, 4)",1
2010069.0100,"(8, 5)",0
2010069.0100,"(8, 6)",16
2010069.0100,"(8, 7)",17
2010069.0100,"(8, 8)",17
2010069.0100,"(8, 9)",0
2010069.0100,"(9, 0)",17
2010069.0100,"(9, 1)",0
2010069.0100,"(9, 2)",0
2010069.0100,"(9, 3)",1
2010069.0100,"(9, 4)",1
2010069.0100,"(9, 5)",16
2010069.0100,"(9, 6)",16
2010069.0100,"(9, 7)",17
2010069.0100,"(9, 8)",1
2010069.0100,"(9, 9)",6
2010069.0100,"(10, 0)",17
2010069.0100,"(10, 1)",1
2010069.0100,"(10, 2)",1
2010069.0100,"(10, 3)",17
2010069.0100,"(10, 4)",17
2010069.0100,"(10, 5)",8
2010069.0100,"(10, 6)",17
2010069.0100,"(10, 7)",17
2010069.0100,"(10, 8)",10
2010069.0100,"(10, 9)",6
2010069.0100,"(11, 0)",17
2010069.0100,"(11, 1)",17
2010069.0100,"(11, 2)",17
2010069.0100,"(11, 3)",16
2010069.0100,"(11, 4)",8
2010069.0100,"(11, 5)",8
2010069.0100,"(11, 6)",8
2010069.0100,"(11, 7)",1
2010069.0100,"(11, 8)",6
2010069.0100,"(11, 9)",1
2010069.0100,"(12, 0)",0
2010069.0100,"(12, 1)",17
2010069.0100,"(12, 2)",8
2010069.0100,"(12, 3)",8
2010069.0100,"(12, 4)",8
2010069.0100,"(12, 5)",8
2010069.0100,"(12, 6)",17
2010069.0100,"(12, 7)",1
2010069.0100,"(12, 8)",1
2010069.0100,"(12, 9)",15
2010069.0100,"(13, 0)",0
2010069.0100,"(13, 1)",1
2010069.0100,"(13, 2)",8
2010069.0100,"(13, 3)",8
2010069.0100,"(13, 4)",8
2010069.0100,"(13, 5)",8
2010069.0100,"(13, 6)",16
2010069.0100,"(13, 7)",1
2010069.0100,"(13, 8)",1
2010069.0100,"(13, 9)",15
2010069.0100,"(14, 0)",1
2010069.0100,"(14, 1)",1
2010069.0100,"(14, 2)",8
2010069.0100,"(14, 3)",16
2010069.0100,"(14, 4)",8
2010069.0100,"(14, 5)",8
2010069.0100,"(14, 6)",15
2010069.0100,"(14, 7)",15
2010069.0100,"(14, 8)",15
2010069.0100,"(14, 9)",15
2013017.2205,"(0, 0)",10
2013017.2205,"(0, 1)",1
2013017.2205,"(0, 2)",11
2013017.2205,"(0, 3)",15
2013017.2205,"(0, 4)",7
2013017.2205,"(0, 5)",0
2013017.2205,"(0, 6)",0
2013017.2205,"(0, 7)",0
2013017.2205,"(0, 8)",11
2013017.2205,"(0, 9)",0
2013017.2205,"(1, 0)",10
2013017.2205,"(1, 1)",0
2013017.2205,"(1, 2)",0
2013017.2205,"(1, 3)",11
2013017.2205,"(1, 4)",11
2013017.2205,"(1, 5)",0
2013017.2205,"(1, 6)",1
2013017.2205,"(1, 7)",0
2013017.2205,"(1, 8)",0
2013017.2205,"(1, 9)",10
2013017.2205,"(2, 0)",17
2013017.2205,"(2, 1)",0
2013017.2205,"(2, 2)",0
2013017.2205,"(2, 3)",0
2013017.2205,"(2, 4)",11
2013017.2205,"(2, 5)",6
2013017.2205,"(2, 6)",17
2013017.2205,"(2, 7)",6
2013017.2205,"(2, 8)",1
2013017.2205,"(2, 9)",17
2013017.2205,"(3, 0)",17
2013017.2205,"(3, 1)",0
2013017.2205,"(3, 2)",1
2013017.2205,"(3, 3)",15
2013017.2205,"(3, 4)",15
2013017.2205,"(3, 5)",6
2013017.2205,"(3, 6)",17
2013017.2205,"(3, 7)",1
2013017.2205,"(3, 8)",1
2013017.2205,"(3, 9)",17
2013017.2205,"(4, 0)",17
2013017.2205,"(4, 1)",0
2013017.2205,"(4, 2)",0
2013017.2205,"(4, 3)",0
2013017.2205,"(4, 4)",6
2013017.2205,"(4, 5)",6
2013017.2205,"(4, 6)",17
2013017.2205,"(4, 7)",1
2013017.2205,"(4, 8)",17
2013017.2205,"(4, 9)",1
2013017.2205,"(5, 0)",17
2013017.2205,"(5, 1)",0
2013017.2205,"(5, 2)",0
2013017.2205,"(5, 3)",0
2013017.2205,"(5, 4)",6
2013017.2205,"(5, 5)",0
2013017.2205,"(5, 6)",1
2013017.2205,"(5, 7)",0
2013017.2205,"(5, 8)",1
2013017.2205,"(5, 9)",0
2013017.2205,"(6, 0)",0
2013017.2205,"(6, 1)",6
2013017.2205,"(6, 2)",0
2013017.2205,"(6, 3)",6
2013017.2205,"(6, 4)",0
2013017.2205,"(6, 5)",0
2013017.2205,"(6, 6)",1
2013017.2205,"(6, 7)",1
2013017.2205,"(6, 8)",1
2013017.2205,"(6, 9)",10
2013017.2205,"(7, 0)",6
2013017.2205,"(7, 1)",6
2013017.2205,"(7, 2)",6
2013017.2205,"(7, 3)",0
2013017.2205,"(7, 4)",11
2013017.2205,"(7, 5)",0
2013017.2205,"(7, 6)",1
2013017.2205,"(7, 7)",8
2013017.2205,"(7, 8)",1
2013017.2205,"(7, 9)",10
2013017.2205,"(8, 0)",0
2013017.2205,"(8, 1)",19
2013017.2205,"(8, 2)",6
2013017.2205,"(8, 3)",1
2013017.2205,"(8, 4)",0
2013017.2205,"(8, 5)",0
2013017.2205,"(8, 6)",1
2013017.2205,"(8, 7)",8
2013017.2205,"(8, 8)",17
2013017.2205,"(8, 9)",10
2013017.2205,"(9, 0)",0
2013017.2205,"(9, 1)",6
2013017.2205,"(9, 2)",0
2013017.2205,"(9, 3)",6
2013017.2205,"(9, 4)",6
2013017.2205,"(9, 5)",0
2013017.2205,"(9, 6)",1
2013017.2205,"(9, 7)",8
2013017.2205,"(9, 8)",17
2013017.2205,"(9, 9)",17
2013017.2205,"(10, 0)",1
2013017.2205,"(10, 1)",0
2013017.2205,"(10, 2)",1
2013017.2205,"(10, 3)",0
2013017.2205,"(10, 4)",6
2013017.2205,"(10, 5)",6
2013017.2205,"(10, 6)",10
2013017.2205,"(10, 7)",1
2013017.2205,"(10, 8)",17
2013017.2205,"(10, 9)",0
2013017.2205,"(11, 0)",1
2013017.2205,"(11, 1)",1
2013017.2205,"(11, 2)",16
2013017.2205,"(11, 3)",16
2013017.2205,"(11, 4)",1
2013017.2205,"(11, 5)",1
2013017.2205,"(11, 6)",1
2013017.2205,"(11, 7)",1
2013017.2205,"(11, 8)",17
2013017.2205,"(11, 9)",6
2013017.2205,"(12, 1)",1
2013017.2205,"(12, 2)",1
2013017.2205,"(12, 6)",17
2013017.2205,"(12, 7)",17
2013017.2205,"(12, 8)",17
2013017.2205,"(12, 9)",10
2013017.2205,"(13, 2)",8
2013017.2205,"(13, 7)",17
2013017.2205,"(13, 8)",8
2013017.2205,"(13, 9)",1
2013017.2205,"(14, 8)",18
2013017.2205,"(14, 9)",18
2010065.1855,"(5, 9)",3
2010065.1855,"(6, 8)",3
2010065.1855,"(6, 9)",3
2010065.1855,"(7, 6)",3
2010065.1855,"(7, 7)",3
2010065.1855,"(7, 8)",3
2010065.1855,"(7, 9)",3
2010065.1855,"(8, 6)",3
2010065.1855,"(8, 7)",9
2010065.1855,"(8, 8)",3
2010065.1855,"(8, 9)",3
2010065.1855,"(9, 6)",3
2010065.1855,"(9, 7)",3
2010065.1855,"(9, 8)",3
2010065.1855,"(9, 9)",3
2010065.1855,"(10, 7)",3
2010065.1855,"(10, 8)",3
2010065.1855,"(10, 9)",3
2010065.1855,"(11, 5)",3
2010065.1855,"(11, 8)",3
2010065.1855,"(11, 9)",3
2010065.1855,"(12, 1)",3
2010065.1855,"(12, 7)",9
2010065.1855,"(12, 8)",3
2010065.1855,"(12, 9)",3
2010065.1855,"(13, 0)",3
2010065.1855,"(13, 1)",3
2010065.1855,"(13, 2)",3
2010065.1855,"(13, 7)",3
2010065.1855,"(13, 8)",3
2010065.1855,"(13, 9)",8
2010065.1855,"(14, 0)",3
2010065.1855,"(14, 6)",3
2010065.1855,"(14, 7)",3
2010065.1855,"(14, 8)",8
2010065.1855,"(14, 9)",16
2001226.0520,"(0, 1)",5
2001226.0520,"(0, 2)",5
2001226.0520,"(0, 3)",5
2001226.0520,"(0, 4)",5
2001226.0520,"(0, 5)",5
2001226.0520,"(0, 6)",5
2001226.0520,"(0, 8)",12
2001226.0520,"(0, 9)",12
2001226.0520,"(1, 0)",13
2001226.0520,"(1, 1)",5
2001226.0520,"(1, 2)",5
2001226.0520,"(1, 3)",5
2001226.0520,"(1, 4)",5
2001226.0520,"(1, 5)",5
2001226.0520,"(1, 6)",5
2001226.0520,"(1, 7)",5
2001226.0520,"(1, 8)",12
2001226.0520,"(1, 9)",12
2001226.0520,"(2, 0)",13
2001226.0520,"(2, 1)",12
2001226.0520,"(2, 2)",5
2001226.0520,"(2, 3)",12
2001226.0520,"(2, 4)",5
2001226.0520,"(2, 5)",2
2001226.0520,"(2, 6)",12
2001226.0520,"(2, 7)",12
2001226.0520,"(2, 8)",12
2001226.0520,"(2, 9)",12
2001226.0520,"(3, 0)",5
2001226.0520,"(3, 1)",5
2001226.0520,"(3, 2)",5
2001226.0520,"(3, 3)",5
2001226.0520,"(3, 4)",5
2001226.0520,"(3, 5)",12
2001226.0520,"(3, 6)",12
2001226.0520,"(3, 7)",12
2001226.0520,"(3, 8)",12
2001226.0520,"(3, 9)",12
2001226.0520,"(4, 0)",5
2001226.0520,"(4, 1)",13
2001226.0520,"(4, 2)",5
2001226.0520,"(4, 3)",5
2001226.0520,"(4, 4)",5
2001226.0520,"(4, 5)",5
2001226.0520,"(4, 6)",12
2001226.0520,"(4, 7)",12
2001226.0520,"(4, 8)",12
2001226.0520,"(4, 9)",12
2001226.0520,"(5, 0)",12
2001226.0520,"(5, 1)",13
2001226.0520,"(5, 2)",5
2001226.0520,"(5, 3)",5
2001226.0520,"(5, 4)",5
2001226.0520,"(5, 5)",12
2001226.0520,"(5, 6)",12
2001226.0520,"(5, 7)",2
2001226.0520,"(5, 8)",2
2001226.0520,"(5, 9)",2
2001226.0520,"(6, 0)",12
2001226.0520,"(6, 1)",13
2001226.0520,"(6, 2)",13
2001226.0520,"(6, 3)",12
2001226.0520,"(6, 4)",5
2001226.0520,"(6, 5)",12
2001226.0520,"(6, 6)",2
2001226.0520,"(6, 7)",2
2001226.0520,"(6, 8)",2
2001226.0520,"(6, 9)",2
2001226.0520,"(7, 0)",5
2001226.0520,"(7, 2)",13
2001226.0520,"(7, 3)",5
2001226.0520,"(7, 4)",5
2001226.0520,"(7, 5)",12
2001226.0520,"(7, 6)",2
2001226.0520,"(7, 7)",2
2001226.0520,"(7, 8)",2
2001226.0520,"(7, 9)",6
2001226.0520,"(8, 0)",5
2001226.0520,"(8, 2)",5
2001226.0520,"(8, 3)",5
2001226.0520,"(8, 4)",5
2001226.0520,"(8, 5)",12
2001226.0520,"(8, 6)",12
2001226.0520,"(8, 7)",2
2001226.0520,"(8, 8)",2
2001226.0520,"(8, 9)",2
2001226.0520,"(9, 0)",13
2001226.0520,"(9, 2)",5
2001226.0520,"(9, 3)",5
2001226.0520,"(9, 4)",12
2001226.0520,"(9, 5)",12
2001226.0520,"(9, 6)",2
2001226.0520,"(9, 7)",2
2001226.0520,"(9, 8)",2
2001226.0520,"(9, 9)",14
2001226.0520,"(10, 0)",13
2001226.0520,"(10, 2)",13
2001226.0520,"(10, 3)",5
2001226.0520,"(10, 4)",5
2001226.0520,"(10, 5)",12
2001226.0520,"(10, 6)",2
2001226.0520,"(10, 7)",2
2001226.0520,"(10, 8)",2
2001226.0520,"(10, 9)",14
2001226.0520,"(11, 0)",7
2001226.0520,"(11, 2)",13
2001226.0520,"(11, 3)",5
2001226.0520,"(11, 4)",13
2001226.0520,"(11, 5)",5
2001226.0520,"(11, 6)",0
2001226.0520,"(11, 7)",2
2001226.0520,"(11, 8)",14
2001226.0520,"(11, 9)",0
2001226.0520,"(12, 0)",11
2001226.0520,"(12, 2)",13
2001226.0520,"(12, 3)",13
2001226.0520,"(12, 4)",7
2001226.0520,"(12, 5)",13
2001226.0520,"(12, 6)",5
2001226.0520,"(12, 7)",0
2001226.0520,"(12, 8)",6
2001226.0520,"(12, 9)",0
2001226.0520,"(13, 0)",1
2001226.0520,"(13, 3)",5
2001226.0520,"(13, 4)",13
2001226.0520,"(13, 5)",13
2001226.0520,"(13, 6)",13
2001226.0520,"(13, 7)",5
2001226.0520,"(13, 8)",6
2001226.0520,"(13, 9)",6
2001226.0520,"(14, 0)",1
2001226.0520,"(14, 1)",7
2001226.0520,"(14, 2)",5
2001226.0520,"(14, 3)",7
2001226.0520,"(14, 4)",13
2001226.0520,"(14, 5)",7
2001226.0520,"(14, 6)",7
2001226.0520,"(14, 7)",13
2001226.0520,"(14, 8)",0
2001226.0520,"(14, 9)",11
2004326.1750,"(0, 0)",12
2004326.1750,"(0, 1)",2
2004326.1750,"(0, 2)",1
2004326.1750,"(0, 3)",1
2004326.1750,"(0, 4)",11
2004326.1750,"(0, 5)",1
2004326.1750,"(0, 6)",10
2004326.1750,"(0, 7)",1
2004326.1750,"(0, 8)",6
2004326.1750,"(0, 9)",6
2004326.1750,"(1, 0)",2
2004326.1750,"(1, 1)",1
2004326.1750,"(1, 2)",17
2004326.1750,"(1, 3)",17
2004326.1750,"(1, 5)",0
2004326.1750,"(1, 6)",10
2004326.1750,"(1, 7)",1
2004326.1750,"(1, 8)",6
2004326.1750,"(1, 9)",10
2004326.1750,"(2, 0)",0
2004326.1750,"(2, 1)",1
2004326.1750,"(2, 2)",17
2004326.1750,"(2, 3)",0
2004326.1750,"(2, 6)",10
2004326.1750,"(2, 7)",1
2004326.1750,"(2, 8)",17
2004326.1750,"(2, 9)",6
2004326.1750,"(3, 0)",1
2004326.1750,"(3, 1)",0
2004326.1750,"(3, 2)",1
2004326.1750,"(3, 3)",0
2004326.1750,"(3, 4)",6
2004326.1750,"(3, 5)",11
2004326.1750,"(3, 6)",1
2004326.1750,"(3, 7)",10
2004326.1750,"(3, 8)",10
2004326.1750,"(3, 9)",2
2004326.1750,"(4, 0)",1
2004326.1750,"(4, 1)",1
2004326.1750,"(4, 2)",0
2004326.1750,"(4, 3)",11
2004326.1750,"(4, 4)",6
2004326.1750,"(4, 5)",0
2004326.1750,"(4, 6)",1
2004326.1750,"(4, 7)",10
2004326.1750,"(4, 8)",10
2004326.1750,"(4, 9)",12
2004326.1750,"(5, 0)",1
2004326.1750,"(5, 1)",0
2004326.1750,"(5, 2)",0
2004326.1750,"(5, 3)",11
2004326.1750,"(5, 4)",1
2004326.1750,"(5, 5)",17
2004326.1750,"(5, 6)",17
2004326.1750,"(5, 7)",10
2004326.1750,"(5, 8)",0
2004326.1750,"(5, 9)",12
2004326.1750,"(6, 0)",6
2004326.1750,"(6, 1)",11
2004326.1750,"(6, 2)",11
2004326.1750,"(6, 3)",1
2004326.1750,"(6, 4)",16
2004326.1750,"(6, 5)",15
2004326.1750,"(6, 6)",15
2004326.1750,"(6, 7)",11
2004326.1750,"(7, 0)",11
2004326.1750,"(7, 1)",7
2004326.1750,"(7, 2)",7
2004326.1750,"(7, 3)",15
2004326.1750,"(7, 4)",15
2004326.1750,"(7, 5)",15
2004326.1750,"(7, 6)",7
2004326.1750,"(7, 7)",5
2004326.1750,"(8, 0)",15
2004326.1750,"(8, 1)",7
2004326.1750,"(8, 2)",7
2004326.1750,"(8, 3)",15
2004326.1750,"(8, 4)",15
2004326.1750,"(8, 5)",7
2004326.1750,"(8, 6)",13
2004326.1750,"(9, 0)",15
2004326.1750,"(9, 1)",11
2004326.1750,"(9, 2)",0
2004326.1750,"(9, 3)",15
2004326.1750,"(9, 4)",7
2004326.1750,"(9, 5)",13
2004326.1750,"(10, 0)",15
2004326.1750,"(10, 1)",7
2004326.1750,"(10, 2)",11
2004326.1750,"(10, 3)",7
2004326.1750,"(10, 4)",13
2004326.1750,"(10, 5)",5
2004326.1750,"(10, 6)",13
2004326.1750,"(11, 0)",1
2004326.1750,"(11, 1)",15
2004326.1750,"(11, 2)",11
2004326.1750,"(11, 3)",12
2004326.1750,"(11, 4)",13
2004326.1750,"(11, 5)",13
2004326.1750,"(12, 0)",11
2004326.1750,"(12, 1)",7
2004326.1750,"(12, 2)",5
2004326.1750,"(12, 3)",5
2004326.1750,"(12, 4)",12
2004326.1750,"(12, 5)",13
2004326.1750,"(12, 7)",13
2004326.1750,"(13, 0)",15
2004326.1750,"(13, 1)",11
2004326.1750,"(13, 2)",5
2004326.1750,"(13, 3)",5
2004326.1750,"(13, 4)",12
2004326.1750,"(13, 5)",5
2004326.1750,"(13, 7)",13
2004326.1750,"(14, 0)",7
2004326.1750,"(14, 1)",13
2004326.1750,"(14, 2)",5
2004326.1750,"(14, 3)",13
2004326.1750,"(14, 6)",5
2004326.1750,"(14, 7)",13
2005065.2045,"(5, 8)",3
2005065.2045,"(5, 9)",9
2005065.2045,"(6, 8)",3
2005065.2045,"(6, 9)",3
2005065.2045,"(7, 8)",3
2005065.2045,"(7, 9)",3
2005065.2045,"(8, 7)",3
2005065.2045,"(8, 8)",3
2005065.2045,"(8, 9)",3
2005065.2045,"(9, 6)",3
2005065.2045,"(9, 7)",3
2005065.2045,"(9, 8)",3
2005065.2045,"(9, 9)",3
2005065.2045,"(10, 3)",3
2005065.2045,"(10, 4)",3
2005065.2045,"(10, 5)",3
2005065.2045,"(10, 6)",3
2005065.2045,"(10, 7)",3
2005065.2045,"(10, 8)",3
2005065.2045,"(10, 9)",3
2005065.2045,"(11, 2)",3
2005065.2045,"(11, 3)",3
2005065.2045,"(11, 4)",3
2005065.2045,"(11, 5)",3
2005065.2045,"(11, 6)",3
2005065.2045,"(11, 7)",3
2005065.2045,"(11, 8)",3
2005065.2045,"(11, 9)",3
2005065.2045,"(12, 1)",3
2005065.2045,"(12, 2)",3
2005065.2045,"(12, 3)",3
2005065.2045,"(12, 4)",3
2005065.2045,"(12, 5)",3
2005065.2045,"(12, 6)",3
2005065.2045,"(12, 7)",3
2005065.2045,"(12, 8)",3
2005065.2045,"(12, 9)",3
2005065.2045,"(13, 0)",3
2005065.2045,"(13, 1)",3
2005065.2045,"(13, 2)",3
2005065.2045,"(13, 3)",3
2005065.2045,"(13, 4)",3
2005065.2045,"(13, 5)",3
2005065.2045,"(13, 6)",3
2005065.2045,"(13, 7)",3
2005065.2045,"(13, 8)",3
2005065.2045,"(13, 9)",3
2005065.2045,"(14, 0)",3
2005065.2045,"(14, 1)",3
2005065.2045,"(14, 2)",3
2005065.2045,"(14, 3)",3
2005065.2045,"(14, 4)",3
2005065.2045,"(14, 5)",3
2005065.2045,"(14, 6)",3
2005065.2045,"(14, 7)",3
2005065.2045,"(14, 8)",3
2005065.2045,"(14, 9)",3
2014070.1310,"(0, 0)",6
2014070.1310,"(0, 1)",17
2014070.1310,"(0, 2)",7
2014070.1310,"(0, 3)",7
2014070.1310,"(0, 4)",11
2014070.1310,"(0, 5)",8
2014070.1310,"(0, 6)",10
2014070.1310,"(0, 7)",10
2014070.1310,"(0, 8)",17
2014070.1310,"(0, 9)",1
2014070.1310,"(1, 0)",1
2014070.1310,"(1, 1)",15
2014070.1310,"(1, 2)",7
2014070.1310,"(1, 3)",11
2014070.1310,"(1, 4)",15
2014070.1310,"(1, 5)",8
2014070.1310,"(1, 6)",10
2014070.1310,"(1, 7)",10
2014070.1310,"(1, 8)",17
2014070.1310,"(1, 9)",15
2014070.1310,"(2, 0)",17
2014070.1310,"(2, 1)",7
2014070.1310,"(2, 2)",7
2014070.1310,"(2, 3)",11
2014070.1310,"(2, 4)",16
2014070.1310,"(2, 5)",10
2014070.1310,"(2, 6)",10
2014070.1310,"(2, 7)",17
2014070.1310,"(2, 8)",17
2014070.1310,"(2, 9)",15
2014070.1310,"(3, 0)",8
2014070.1310,"(3, 1)",11
2014070.1310,"(3, 2)",7
2014070.1310,"(3, 3)",13
2014070.1310,"(3, 4)",17
2014070.1310,"(3, 5)",10
2014070.1310,"(3, 6)",10
2014070.1310,"(3, 7)",17
2014070.1310,"(3, 8)",17
2014070.1310,"(3, 9)",15
2014070.1310,"(4, 0)",17
2014070.1310,"(4, 1)",0
2014070.1310,"(4, 2)",13
2014070.1310,"(4, 4)",15
2014070.1310,"(4, 5)",10
2014070.1310,"(4, 6)",17
2014070.1310,"(4, 7)",10
2014070.1310,"(4, 8)",17
